[Data]
Tagname,TimeStamp,Value
35T.SSP_Imon_ch10.F_CV,01/30/2015 13:08:05,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 13:08:05,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 13:08:05,26.3334
35T.SSP_Imon_ch11.F_CV,01/30/2015 13:08:05,7.04748e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 13:08:05,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 13:08:35,26.1017
35T.SSP_Imon_ch0.F_CV,01/30/2015 13:08:35,1.86469e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 13:08:35,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 13:08:35,26.2542
35T.SSP_Imon_ch1.F_CV,01/30/2015 13:08:35,1.10119e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 13:08:35,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 13:08:35,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 13:08:35,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 13:08:35,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 13:08:35,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 13:08:35,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 13:08:35,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 13:08:35,26.3392
35T.SSP_Imon_ch4.F_CV,01/30/2015 13:08:35,6.75383e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 13:08:35,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 13:08:35,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 13:08:35,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 13:08:35,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 13:08:35,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 13:08:35,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 13:08:35,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 13:08:35,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 13:08:35,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 13:08:35,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 13:08:35,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 13:08:35,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 13:08:35,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 13:08:35,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 13:08:35,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 13:08:35,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 13:08:35,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 13:08:35,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 13:08:35,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 13:08:35,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 13:08:35,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 13:08:35,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 13:09:05,26.1002
35T.SSP_Imon_ch0.F_CV,01/30/2015 13:09:05,1.87204e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 13:09:05,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 13:09:05,26.2542
35T.SSP_Imon_ch1.F_CV,01/30/2015 13:09:05,1.10119e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 13:09:05,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 13:09:05,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 13:09:05,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 13:09:05,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 13:09:05,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 13:09:05,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 13:09:05,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 13:09:05,26.3392
35T.SSP_Imon_ch4.F_CV,01/30/2015 13:09:05,6.75383e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 13:09:05,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 13:09:05,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 13:09:05,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 13:09:05,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 13:09:05,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 13:09:05,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 13:09:05,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 13:09:05,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 13:09:05,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 13:09:05,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 13:09:05,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 13:09:05,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 13:09:05,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 13:09:05,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 13:09:05,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 13:09:05,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 13:09:05,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 13:09:05,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 13:09:05,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 13:09:05,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 13:09:05,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 13:09:05,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 13:09:35,26.1002
35T.SSP_Imon_ch0.F_CV,01/30/2015 13:09:35,1.87204e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 13:09:35,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 13:09:35,26.2542
35T.SSP_Imon_ch1.F_CV,01/30/2015 13:09:35,1.10119e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 13:09:35,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 13:09:35,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 13:09:35,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 13:09:35,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 13:09:35,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 13:09:35,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 13:09:35,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 13:09:35,26.3378
35T.SSP_Imon_ch4.F_CV,01/30/2015 13:09:35,6.82724e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 13:09:35,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 13:09:35,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 13:09:35,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 13:09:35,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 13:09:35,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 13:09:35,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 13:09:35,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 13:09:35,26.329
35T.SSP_Imon_ch7.F_CV,01/30/2015 13:09:35,7.26773e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 13:09:35,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 13:09:35,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 13:09:35,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 13:09:35,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 13:09:35,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 13:09:35,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 13:09:35,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 13:09:35,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 13:09:35,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 13:09:35,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 13:09:35,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 13:09:35,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 13:09:35,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 13:10:05,26.1002
35T.SSP_Imon_ch0.F_CV,01/30/2015 13:10:05,1.87204e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 13:10:05,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 13:10:05,26.2557
35T.SSP_Imon_ch1.F_CV,01/30/2015 13:10:05,1.09384e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 13:10:05,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 13:10:05,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 13:10:05,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 13:10:05,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 13:10:05,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 13:10:05,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 13:10:05,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 13:10:05,26.3392
35T.SSP_Imon_ch4.F_CV,01/30/2015 13:10:05,6.75383e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 13:10:05,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 13:10:05,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 13:10:05,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 13:10:05,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 13:10:05,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 13:10:05,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 13:10:05,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 13:10:05,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 13:10:05,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 13:10:05,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 13:10:05,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 13:10:05,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 13:10:05,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 13:10:05,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 13:10:05,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 13:10:05,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 13:10:05,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 13:10:05,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 13:10:05,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 13:10:05,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 13:10:05,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 13:10:05,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 13:10:35,26.1029
35T.SSP_Imon_ch0.F_CV,01/30/2015 13:10:35,1.85858e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 13:10:35,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 13:10:35,26.2554
35T.SSP_Imon_ch1.F_CV,01/30/2015 13:10:35,1.09509e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 13:10:35,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 13:10:35,26.3991
35T.SSP_Imon_ch2.F_CV,01/30/2015 13:10:35,3.75658e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 13:10:35,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 13:10:35,26.4299
35T.SSP_Imon_ch3.F_CV,01/30/2015 13:10:35,2.21493e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 13:10:35,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 13:10:35,26.3375
35T.SSP_Imon_ch4.F_CV,01/30/2015 13:10:35,6.83988e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 13:10:35,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 13:10:35,26.3463
35T.SSP_Imon_ch5.F_CV,01/30/2015 13:10:35,6.39941e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 13:10:35,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 13:10:35,26.3302
35T.SSP_Imon_ch6.F_CV,01/30/2015 13:10:35,7.20694e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 13:10:35,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 13:10:35,26.3302
35T.SSP_Imon_ch7.F_CV,01/30/2015 13:10:35,7.20694e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 13:10:35,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 13:10:35,26.2891
35T.SSP_Imon_ch8.F_CV,01/30/2015 13:10:35,9.26247e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 13:10:35,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 13:10:35,26.1484
35T.SSP_Imon_ch9.F_CV,01/30/2015 13:10:35,1.631e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 13:10:35,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 13:10:35,26.3932
35T.SSP_Imon_ch10.F_CV,01/30/2015 13:10:35,4.05022e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 13:10:35,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 13:10:35,26.3316
35T.SSP_Imon_ch11.F_CV,01/30/2015 13:10:35,7.13353e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 13:10:35,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 13:11:05,26.1002
35T.SSP_Imon_ch0.F_CV,01/30/2015 13:11:05,1.87204e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 13:11:05,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 13:11:05,26.2557
35T.SSP_Imon_ch1.F_CV,01/30/2015 13:11:05,1.09384e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 13:11:05,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 13:11:05,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 13:11:05,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 13:11:05,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 13:11:05,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 13:11:05,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 13:11:05,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 13:11:05,26.3378
35T.SSP_Imon_ch4.F_CV,01/30/2015 13:11:05,6.82724e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 13:11:05,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 13:11:05,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 13:11:05,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 13:11:05,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 13:11:05,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 13:11:05,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 13:11:05,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 13:11:05,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 13:11:05,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 13:11:05,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 13:11:05,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 13:11:05,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 13:11:05,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 13:11:05,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 13:11:05,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 13:11:05,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 13:11:05,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 13:11:05,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 13:11:05,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 13:11:05,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 13:11:05,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 13:11:05,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 13:11:35,26.1002
35T.SSP_Imon_ch0.F_CV,01/30/2015 13:11:35,1.87204e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 13:11:35,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 13:11:35,26.2542
35T.SSP_Imon_ch1.F_CV,01/30/2015 13:11:35,1.10119e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 13:11:35,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 13:11:35,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 13:11:35,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 13:11:35,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 13:11:35,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 13:11:35,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 13:11:35,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 13:11:35,26.3392
35T.SSP_Imon_ch4.F_CV,01/30/2015 13:11:35,6.75383e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 13:11:35,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 13:11:35,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 13:11:35,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 13:11:35,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 13:11:35,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 13:11:35,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 13:11:35,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 13:11:35,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 13:11:35,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 13:11:35,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 13:11:35,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 13:11:35,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 13:11:35,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 13:11:35,26.1501
35T.SSP_Imon_ch9.F_CV,01/30/2015 13:11:35,1.62243e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 13:11:35,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 13:11:35,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 13:11:35,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 13:11:35,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 13:11:35,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 13:11:35,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 13:11:35,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 13:12:05,26.1002
35T.SSP_Imon_ch0.F_CV,01/30/2015 13:12:05,1.87204e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 13:12:05,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 13:12:05,26.2542
35T.SSP_Imon_ch1.F_CV,01/30/2015 13:12:05,1.10119e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 13:12:05,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 13:12:05,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 13:12:05,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 13:12:05,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 13:12:05,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 13:12:05,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 13:12:05,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 13:12:05,26.3378
35T.SSP_Imon_ch4.F_CV,01/30/2015 13:12:05,6.82724e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 13:12:05,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 13:12:05,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 13:12:05,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 13:12:05,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 13:12:05,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 13:12:05,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 13:12:05,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 13:12:05,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 13:12:05,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 13:12:05,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 13:12:05,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 13:12:05,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 13:12:05,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 13:12:05,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 13:12:05,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 13:12:05,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 13:12:05,26.392
35T.SSP_Imon_ch10.F_CV,01/30/2015 13:12:05,4.11091e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 13:12:05,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 13:12:05,26.3304
35T.SSP_Imon_ch11.F_CV,01/30/2015 13:12:05,7.19431e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 13:12:05,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 13:12:35,26.1
35T.SSP_Imon_ch0.F_CV,01/30/2015 13:12:35,1.87326e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 13:12:35,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 13:12:35,26.2554
35T.SSP_Imon_ch1.F_CV,01/30/2015 13:12:35,1.09509e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 13:12:35,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 13:12:35,26.3991
35T.SSP_Imon_ch2.F_CV,01/30/2015 13:12:35,3.75658e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 13:12:35,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 13:12:35,26.4299
35T.SSP_Imon_ch3.F_CV,01/30/2015 13:12:35,2.21493e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 13:12:35,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 13:12:35,26.339
35T.SSP_Imon_ch4.F_CV,01/30/2015 13:12:35,6.76647e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 13:12:35,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 13:12:35,26.3478
35T.SSP_Imon_ch5.F_CV,01/30/2015 13:12:35,6.32599e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 13:12:35,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 13:12:35,26.3302
35T.SSP_Imon_ch6.F_CV,01/30/2015 13:12:35,7.20694e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 13:12:35,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 13:12:35,26.3316
35T.SSP_Imon_ch7.F_CV,01/30/2015 13:12:35,7.13353e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 13:12:35,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 13:12:35,26.2906
35T.SSP_Imon_ch8.F_CV,01/30/2015 13:12:35,9.18906e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 13:12:35,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 13:12:35,26.1484
35T.SSP_Imon_ch9.F_CV,01/30/2015 13:12:35,1.631e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 13:12:35,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 13:12:35,26.3932
35T.SSP_Imon_ch10.F_CV,01/30/2015 13:12:35,4.05022e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 13:12:35,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 13:12:35,26.3316
35T.SSP_Imon_ch11.F_CV,01/30/2015 13:12:35,7.13353e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 13:12:35,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 13:13:05,26.1002
35T.SSP_Imon_ch0.F_CV,01/30/2015 13:13:05,1.87204e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 13:13:05,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 13:13:05,26.2542
35T.SSP_Imon_ch1.F_CV,01/30/2015 13:13:05,1.10119e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 13:13:05,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 13:13:05,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 13:13:05,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 13:13:05,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 13:13:05,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 13:13:05,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 13:13:05,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 13:13:05,26.3378
35T.SSP_Imon_ch4.F_CV,01/30/2015 13:13:05,6.82724e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 13:13:05,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 13:13:05,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 13:13:05,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 13:13:05,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 13:13:05,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 13:13:05,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 13:13:05,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 13:13:05,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 13:13:05,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 13:13:05,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 13:13:05,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 13:13:05,9.24991e-06
